id,title,brand,model,year,price,currency,mileage,exterior_color,city,state
2741817593,Audi Q5 Sportback Tfsi Quattro 200 Kw S Tronic Elite,Audi,Q5,2025,1514106,MXN,0,Unknown,Centro,Tabasco
2847949153,Volkswagen Virtus 1.6 Msi Comfortline Mt,Volkswagen,Virtus,2022,279000,MXN,84563,Unknown,Miguel Hidalgo,Distrito Federal
2845694521,Volkswagen Virtus 1.6 Comfortline Mt,Volkswagen,Virtus,2022,279800,MXN,74534,Unknown,Tlalnepantla De Baz,Estado De México
2811355161,Volkswagen Virtus 1.6 Msi Comfortline Mt,Volkswagen,Virtus,2022,279000,MXN,84000,Unknown,Miguel Hidalgo,Distrito Federal
2847833399,Volkswagen T-cross 1.6 Trendline Tiptronic,Volkswagen,T,2021,299000,MXN,57600,Unknown,Puebla,Puebla
2765515903,Nissan Sentra 2.0 Sr Platinum Bi-tono Cvt,Nissan,Sentra,2020,548900,MXN,0,Unknown,Coyoacán,Distrito Federal
4996782916,Bmw X1 1.5 Sdrive18i,BMW,X1,2025,829000,MXN,24000,Unknown,Alvaro Obregón,Distrito Federal
5036293056,Bmw X1 1.5 Sdrive18i,BMW,X1,2025,869000,MXN,6480,Unknown,León,Guanajuato
5118894840,Bmw X1 1.5 Sdrive18i,BMW,X1,2025,798000,MXN,40000,Unknown,Miguel Hidalgo,Distrito Federal
5029162106,Chevrolet Onix 1.0 Lt Mt,Chevrolet,Onix,2022,239900,MXN,67983,Unknown,Pachuca De Soto,Hidalgo
5036508726,Chevrolet Onix 1.0t Lt Mt,Chevrolet,Onix,2022,223800,MXN,40491,Unknown,San Luis Potosí,San Luis Potosí
4819105540,Chevrolet Onix 1.0t Lt Mt,Chevrolet,Onix,2022,180000,MXN,95000,Unknown,Zapopan,Jalisco
4454509670,Volkswagen Tiguan 1.4 Trendline Plus At,Volkswagen,Tiguan,2020,613190,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2818832225,Nissan X-trail 2.5 Advance 2 Row Cvt,Nissan,X,2017,269000,MXN,70000,Unknown,Miguel Hidalgo,Distrito Federal
5136406478,Honda City 4p Sport L4/1.5 Aut,Honda,City,2021,289100,MXN,73273,Unknown,Benito Juárez,Distrito Federal
2811358375,Jeep Cherokee 3.2 Trailhawk Mt,Jeep,Cherokee,2014,220000,MXN,75000,Unknown,San Luis Potosí,San Luis Potosí
5114122712,Nissan Urvan 2.5 Panel Amplia Aa Mt,Nissan,Urvan,2021,453000,MXN,50000,Unknown,Puebla,Puebla
4373020040,Ram Ram 1500 3.0 Limited 4x4 At,RAM,Ram,2025,1680000,MXN,0,Unknown,Mexico,
4991721228,Jeep Cherokee 1.6t Hev Limited 4x4 Cvt,Jeep,Cherokee,2020,899900,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
2824437115,Chevrolet Traverse 2.5 Lt 7 Pasajeros At,Chevrolet,Traverse,2024,839000,MXN,16760,Unknown,Zapopan,Jalisco
4833600014,Ford Expedition 3.5 Limited Max 4x2 At,Ford,Expedition,2018,629000,MXN,74000,Unknown,Guadalajara,Jalisco
2725048141,Ford Expedition 3.5 Limited 4x2 At,Ford,Expedition,2018,598000,MXN,75000,Unknown,Guadalajara,Jalisco
4949066056,Kia Sorento 2.4 Lx At,Kia,Sorento,2018,315000,MXN,65379,Unknown,Tlalnepantla De Baz,Estado De México
4808806490,Kia Sorento Lx,Kia,Sorento,2018,250000,MXN,52000,Unknown,Monterrey,Nuevo León
5063923854,"Nissan March 5 Pts. Hb Sense, Tm5, A/ac., R-14",Nissan,March,2022,202900,MXN,43000,Unknown,Toluca,Estado De México
2838713793,Mazda Mazda 3 2.5 I Sedan At,Mazda,Mazda,2023,320000,MXN,50060,Unknown,Iztapalapa,Distrito Federal
5029293660,Mazda Mazda 3 2.5 Sedan Carbon Edition At,Mazda,Mazda,2023,439900,MXN,69431,Unknown,Pachuca De Soto,Hidalgo
5137456382,Audi Q3 1.4 35 Tfsi Select 150hp S-tronic,Audi,Q3,2023,639000,MXN,30280,Unknown,Oaxaca De Juárez,Oaxaca
2818042261,Audi Q3 1.4 Select 150hp S-tronic At,Audi,Q3,2023,519900,MXN,44112,Unknown,Oaxaca De Juárez,Oaxaca
4712652446,Nissan Note 1.6 Sr At Cvt,Nissan,Note,2018,189900,MXN,89719,Unknown,Huauchinango,Puebla
5047275860,Volkswagen T-cross 1.6 Comfortline At,Volkswagen,T,2021,315000,MXN,72000,Unknown,Tlalnepantla De Baz,Estado De México
4124066906,Jeep Commander 1.3 At,Jeep,Commander,2025,751900,MXN,0,Unknown,Mexico,
2347845737,Ford Explorer St,Ford,Explorer,2024,1189900,MXN,0,Unknown,León,Guanajuato
2824617651,Volkswagen Virtus 1.6 L4 Mt,Volkswagen,Virtus,2022,289000,MXN,55532,Unknown,Naucalpan,Estado De México
2762991933,Kia Forte 2.0 Ex At,Kia,Forte,2019,235000,MXN,68000,Unknown,Huixquilucan,Estado De México
2760903361,Volkswagen Tiguan 1.4 R-line,Volkswagen,Tiguan,2021,487000,MXN,53000,Unknown,Tlalnepantla De Baz,Estado De México
5043414766,Volkswagen Tiguan 1.4 R-line,Volkswagen,Tiguan,2021,445500,MXN,45000,Unknown,Tlalpan,Distrito Federal
2847939031,Chevrolet Suburban 5.3 V8 Lt At,Chevrolet,Suburban,2021,879999,MXN,98000,Unknown,Monterrey,Nuevo León
2824590345,Chevrolet Suburban 5.3 V8 Lt At,Chevrolet,Suburban,2021,910000,MXN,114022,Unknown,Tlalnepantla De Baz,Estado De México
2828782439,Chevrolet Suburban 5.3 Rst B Auto 4wd,Chevrolet,Suburban,2021,959900,MXN,88727,Unknown,León,Guanajuato
2691951285,Bmw Serie 2 2.0 M235i Xdrive Grand Coupe,BMW,Serie,2024,750000,MXN,20985,Unknown,Culiacán,Sinaloa
4124028382,Jeep Grand Cherokee 3.6 V6 L Limited 4x2 At,Jeep,Grand,2025,1505900,MXN,0,Unknown,Mexico,
5015570592,Ford F-350 Xl V8 7.3 L,Ford,F,2020,1067100,MXN,0,Unknown,Gustavo A. Madero,Distrito Federal
5107857730,Bmw X4 3.0 X4 M40ia At,BMW,X4,2021,799900,MXN,74000,Unknown,Monterrey,Nuevo León
4971111298,Bmw X4 3.0 X4 M40ia At,BMW,X4,2021,1150000,MXN,41000,Unknown,Metepec,Estado De México
5079419146,Bmw X4 3.0 X4 M40ia At,BMW,X4,2021,850000,MXN,36000,Unknown,Miguel Hidalgo,Distrito Federal
5119299580,Volkswagen T-cross 1.6 Comfortline At,Volkswagen,T,2020,309000,MXN,43000,Unknown,Benito Juárez,Distrito Federal
4984606664,Volkswagen T-cross 1.6 Comfortline At,Volkswagen,T,2020,299000,MXN,82842,Unknown,Miguel Hidalgo,Distrito Federal
2716381651,Volkswagen T-cross 1.6 Comfortline At,Volkswagen,T,2020,302000,MXN,31700,Unknown,Coyoacán,Distrito Federal
2663941151,Ford Explorer 5p St V6/3.0/t Aut Entretenimiento,Ford,Explorer,2023,874900,MXN,37740,Unknown,Atizapán De Zaragoza,Estado De México
4983986264,Nissan Urvan 2.5 15 Pas Amplia Aapack Seg Mt,Nissan,Urvan,2021,590000,MXN,34600,Unknown,Querétaro,Querétaro
2845649789,Audi Q5 Sportback 2.0 L 45 Tfsi Elite Dsg,Audi,Q5,2022,590000,MXN,84044,Unknown,Coyoacán,Distrito Federal
5086529686,Kia Seltos 1.6 Ex At,Kia,Seltos,2022,339900,MXN,45000,Unknown,Zapopan,Jalisco
5036844718,Volkswagen Virtus 1.6 Msi Comfortline Tip,Volkswagen,Virtus,2024,309000,MXN,80002,Unknown,Miguel Hidalgo,Distrito Federal
2767524239,Volkswagen Virtus 1.6 Msi Comfortline Mt,Volkswagen,Virtus,2024,349000,MXN,36233,Unknown,Querétaro,Querétaro
4964142168,Volkswagen Virtus 1.6 Msi Comfortline Mt,Volkswagen,Virtus,2024,330000,MXN,27906,Unknown,Guadalajara,Jalisco
2763072131,Lincoln Navigator Black Label L,Lincoln,Navigator,2025,2749900,MXN,0,Unknown,Alvaro Obregón,Distrito Federal
2801083253,Chevrolet S-10 2.5 Doble Cabina Mt,Chevrolet,S,2020,393500,MXN,0,Unknown,Iztacalco,Distrito Federal
2776063897,Mercedes-benz Clase Gl 5p Gl 500 V8/4.7/t Aut,Mercedes-Benz,Benz,2016,425000,MXN,86000,Unknown,San Pedro Garza García,Nuevo León
2834282583,Chevrolet Onix 1.0t Ls Mt,Chevrolet,Onix,2021,175800,MXN,83000,Unknown,Cuautitlán Izcalli,Estado De México
2737847321,Volkswagen Taigun 1.6 Trendline At,Volkswagen,Taigun,2024,368000,MXN,15971,Unknown,Zapopan,Jalisco
2811481237,Audi Q5 2.0 45 Tfsi Dynamic S-tronic At,Audi,Q5,2020,438000,MXN,101000,Unknown,Querétaro,Querétaro
5139309586,"Chevrolet Beat 4 Pts. Ltz, 1.2l, Tm5, A/ac., Ve, F. Niebla, Ra-14",Chevrolet,Beat,2021,189900,MXN,63512,Unknown,Metepec,Estado De México
2833632769,Jeep Grand Wagoneer 6.4 V8 Base 4x4 5p At,Jeep,Grand,2022,1699900,MXN,24000,Unknown,Guadalajara,Jalisco
5139262476,Mercedes-benz Clase Gle 5.5l Coupe 63 Amg At,Mercedes-Benz,Benz,2017,729000,MXN,57000,Unknown,Coyoacán,Distrito Federal
5102483636,Audi A1 Sportback 1. 5 Sportback 35 Tfsi Ego,Audi,A1,2023,450000,MXN,34700,Unknown,Cuernavaca,Morelos
5085811236,Audi A1 Sportback 1. 5 Sportback 35 Tfsi Ego,Audi,A1,2023,450000,MXN,23350,Unknown,Huixquilucan,Estado De México
4458475538,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2020,1175190,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
5058621842,Nissan Magnite 1.0t Advance Mt,Nissan,Magnite,2025,351900,MXN,0,Unknown,Alvaro Obregón,Distrito Federal
2845648039,Dodge Ram 2500 R/t,Dodge,Ram,2012,288000,MXN,140000,Unknown,Tlalpan,Distrito Federal
2847918265,Honda City 1.5 Lx At,Honda,City,2016,178900,MXN,73000,Unknown,Venustiano Carranza,Distrito Federal
2836558125,Mercedes-benz Clase C 3.0 43 4mic At,Mercedes-Benz,Benz,2016,439000,MXN,79000,Unknown,Guadalajara,Jalisco
2732446573,Chevrolet Traverse 3.6 V6 Lt Piel At,Chevrolet,Traverse,2020,459800,MXN,101345,Unknown,Naucalpan,Estado De México
2769590917,Ford Explorer Explorer St 2024,Ford,Explorer,2024,1430000,MXN,0,Unknown,Atizapán De Zaragoza,Estado De México
5042170094,Volkswagen T-cross 1.6 Highline At,Volkswagen,T,2020,325000,MXN,63000,Unknown,Irapuato,Guanajuato
5023186548,Audi Q3 1.4 150hp 4 Cil. Sportback Tfsi Select,Audi,Q3,2020,949900,MXN,0,Unknown,Tlalpan,Distrito Federal
5023071226,Audi Q3 1.4 35 Tfsi Select 150hp,Audi,Q3,2020,949900,MXN,0,Unknown,Tlalpan,Distrito Federal
5015986240,Audi Q3 1.4 35 Tfsi Select 150hp S-tronic,Audi,Q3,2020,956400,MXN,0,Unknown,Atizapán De Zaragoza,Estado De México
5057996354,Audi Q3 1.4 35 Tfsi Select 150hp S-tronic,Audi,Q3,2020,919900,MXN,0,Unknown,La Magdalena Contreras,Distrito Federal
4964194094,Audi Q3 Suv Select 1.4t 150 Hp (nueva Linea),Audi,Q3,2020,919900,MXN,0,Unknown,Benito Juárez,Distrito Federal
2834281859,Audi Q3 1.4 35 Tfsi Select 150hp S-tronic,Audi,Q3,2020,919900,MXN,0,Unknown,Guadalajara,Jalisco
2748903273,Mercedes-benz Gla 200 Night Edition Mild Hybrid,Mercedes-Benz,Benz,2020,1046000,MXN,0,Unknown,Zapopan,Jalisco
2845856477,Chevrolet Onix 1.0t Lt At,Chevrolet,Onix,2022,199000,MXN,62000,Unknown,Guadalajara,Jalisco
2814678875,Chevrolet Onix 1.0 Lt At,Chevrolet,Onix,2022,200000,MXN,103506,Unknown,Tlalnepantla De Baz,Estado De México
2836712153,Chevrolet Onix 1.0 Lt At,Chevrolet,Onix,2022,225000,MXN,24343,Unknown,Cuautla,Morelos
2803978745,Kia Soul 1.6 Lx Mt,Kia,Soul,2020,227760,MXN,118320,Unknown,Guadalajara,Jalisco
4949209148,Kia Soul 1.6 Lx Mt,Kia,Soul,2020,229000,MXN,72300,Unknown,Zapopan,Jalisco
2759425895,Kia Forte 2.0 Ex At,Kia,Forte,2021,304900,MXN,64000,Unknown,Puebla,Puebla
2836658959,Volkswagen Virtus 1.0 Highline At,Volkswagen,Virtus,2024,365000,MXN,13357,Unknown,Ecatepec De Morelos,Estado De México
5005251806,Volkswagen Virtus 1.0 Highline At,Volkswagen,Virtus,2024,350000,MXN,18200,Unknown,Tlalpan,Distrito Federal
2817514479,Kia Niro Hibrida 1.6 Gdi Ex At,Kia,Niro,2024,499000,MXN,47660,Unknown,Benito Juárez,Distrito Federal
4777729802,Volkswagen Caddy 1.6 Base Mt,Volkswagen,Caddy,2018,229000,MXN,124665,Unknown,Tlaquepaque,Jalisco
2847851763,Suzuki Swift 1.2 Gls Mt,Suzuki,Swift,2021,225000,MXN,111500,Unknown,Tlalpan,Distrito Federal
5015851946,Volkswagen Virtus 1.0 Tsi Highline At,Volkswagen,Virtus,2023,329000,MXN,49000,Unknown,Huixquilucan,Estado De México
5090270176,Bmw X6 4.4 V8 M Competition,BMW,X6,2020,3286000,MXN,0,Unknown,Alvarado,Veracruz
4777926848,Bmw X6 M60,BMW,X6,2020,2331400,MXN,0,Unknown,Cuernavaca,Morelos
2752139637,Bmw X6 Xdrive40i M Pro Edition 2026,BMW,X6,2020,1829900,MXN,0,Unknown,Huixquilucan,Estado De México
4453492350,Volkswagen Tiguan 1.4 Tsi R-line Dsg6,Volkswagen,Tiguan,2020,795790,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
4984597016,Lexus Rx 2.5 Rx 350h,Lexus,Rx,2024,1392000,MXN,1317,Unknown,Cuajimalpa De Morelos,Distrito Federal
2845780239,Mazda Mx-5 2.0 Grand Touring Rf At,Mazda,Mx,2018,339900,MXN,45000,Unknown,Benito Juárez,Distrito Federal
2845838685,Audi A6 2.0 Tfsi S Line 252hp At,Audi,A6,2017,349800,MXN,62834,Unknown,Guadalajara,Jalisco
4784168412,Hyundai Tucson 2.0 Gls Premium At,Hyundai,Tucson,2022,405900,MXN,74296,Unknown,Azcapotzalco,Distrito Federal
2686897839,Hyundai Tucson 2.0 Gls Premium At,Hyundai,Tucson,2022,360000,MXN,72000,Unknown,San Pedro Garza García,Nuevo León
5119266514,Nissan V-drive 1.6 Mt A/c Audio,Nissan,V,2023,229990,MXN,39000,Unknown,Miguel Hidalgo,Distrito Federal
2848076825,Volkswagen Polo 1.6 Desing And Sound At,Volkswagen,Polo,2020,225000,MXN,53358,Unknown,Cuauhtémoc,Distrito Federal
5146735578,Volkswagen Polo Desing Sound 1.6l L4 105hp Tm,Volkswagen,Polo,2020,225000,MXN,91641,Unknown,Cuauhtémoc,Distrito Federal
5080570884,Toyota Prius 1.8 Base Cvt,Toyota,Prius,2018,254700,MXN,74000,Unknown,Coyoacán,Distrito Federal
5142408722,Mercedes-benz Clase Gle Amg 63s,Mercedes-Benz,Benz,2023,1786000,MXN,35000,Unknown,San Pedro Garza García,Nuevo León
5058270554,Chevrolet Suburban High Country Blindada En Nivel 5 Plus,Chevrolet,Suburban,2025,3602143,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
5114141870,Mercedes-benz Clase Cla 2.0 45s Amg At,Mercedes-Benz,Benz,2022,1170000,MXN,14065,Unknown,Benito Juárez,Distrito Federal
4693863728,Volkswagen Crafter 2.0 Chasis Cabina 5.0 Ton Lwb Mt,Volkswagen,Crafter,2020,1091631,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
5139091712,Jeep Grand Cherokee 3.6 V6 Limited 4x2 At,Jeep,Grand,2023,819000,MXN,58500,Unknown,San Pedro Garza García,Nuevo León
5060284116,Jeep Grand Cherokee 3.6 V6 Limited 4x2 At,Jeep,Grand,2023,786000,MXN,75000,Unknown,San Andrés Cholula,Puebla
2838641633,Jeep Grand Cherokee 3.6 V6 Limited 4x2 At,Jeep,Grand,2023,799000,MXN,37000,Unknown,Saltillo,Coahuila
2814582099,"Nissan Np300 4 Pts. S, Pick-up, Doble Cab., Tm6, A/ac.",Nissan,Np300,2019,299000,MXN,127826,Unknown,Estado De México,
5016050374,Kia Forte 2.0 Hb Gt Line Mt,Kia,Forte,2022,308000,MXN,67500,Unknown,La Magdalena Contreras,Distrito Federal
5139123684,Chevrolet Groove 1.5 Lt Cvt,Chevrolet,Groove,2023,258000,MXN,17701,Unknown,Coyoacán,Distrito Federal
5147815998,Chevrolet Groove 1.5 Lt Cvt,Chevrolet,Groove,2023,265000,MXN,50266,Unknown,San Andrés Cholula,Puebla
2811614495,Ford Figo 1.5 Energy Sedan Mt,Ford,Figo,2018,144700,MXN,78000,Unknown,Tlalpan,Distrito Federal
5121007174,Ford Figo 1.5 Energy Sedan Mt,Ford,Figo,2018,138000,MXN,102500,Unknown,Tlajomulco De Zúñiga,Jalisco
2746843699,Bmw X6 3.0 Xdrive 35ia M Sport At,BMW,X6,2022,1199000,MXN,26000,Unknown,Miguel Hidalgo,Distrito Federal
2785218373,Toyota Prius 5p C Hibrido L4/1.5 Aut,Toyota,Prius,2018,241500,MXN,122362,Unknown,San Luis Potosí,San Luis Potosí
5107707676,Nissan V-drive 1.6 Mt A/c Audio,Nissan,V,2024,239000,MXN,40000,Unknown,Chihuahua,Chihuahua
2767643901,Lincoln Corsair Premier Fwd,Lincoln,Corsair,2020,932000,MXN,0,Unknown,Querétaro,Querétaro
2779027447,Lincoln Navigator 3.5 Reserve L At,Lincoln,Navigator,2024,1549900,MXN,43613,Unknown,Alvaro Obregón,Distrito Federal
2692539543,Kia Sportage Hibrida 1.6 Ex Pack,Kia,Sportage,2020,798900,MXN,0,Unknown,Culiacán,Sinaloa
4990756976,Chevrolet Cavalier 1.5 Lt At,Chevrolet,Cavalier,2019,214800,MXN,68077,Unknown,Iztacalco,Distrito Federal
2630848897,Audi Q8 3.0 55 Tfsi Quattro,Audi,Q8,2021,990000,MXN,41174,Unknown,Cuernavaca,Morelos
4992806174,Kia Optima 2.0 L Turbo Gdi Sxl At,Kia,Optima,2019,260000,MXN,89000,Unknown,Juárez,Chihuahua
4398167832,Ram 4000 6.4 Reg Cab Chasis P At8,RAM,4000,2020,989900,MXN,0,Unknown,Mexico,
2828717241,Volkswagen Saveiro 1.6 Highline Ee Mt,Volkswagen,Saveiro,2016,210000,MXN,86000,Unknown,Tlalnepantla De Baz,Estado De México
2782143919,Volkswagen Tiguan R-line L4 1.4l Tsi Dsg,Volkswagen,Tiguan,2022,497000,MXN,63453,Unknown,Azcapotzalco,Distrito Federal
2485655181,Jeep Jt 3.6 V6 Willys 4x4 At,Jeep,Jt,2025,1249900,MXN,0,Unknown,Mexico,
2847789151,Ford Expedition 5.4 Limited Piel V8 4x2 At,Ford,Expedition,2012,350000,MXN,71000,Unknown,Puebla,Puebla
5108001066,Volkswagen Virtus 1.6 Trendline At,Volkswagen,Virtus,2024,285000,MXN,52425,Unknown,Texcoco,Estado De México
5147082010,Ford Escape 2.5l Se Híbrida,Ford,Escape,2020,349990,MXN,72288,Unknown,San Andrés Cholula,Puebla
2718606059,Ford Escape 2.5 Se Sport Hibrido At,Ford,Escape,2020,379900,MXN,60000,Unknown,Zapopan,Jalisco
5106509852,Ram Promaster Rapid 4p Rapid L4/1.4 Man,RAM,Promaster,2024,255000,MXN,38000,Unknown,Querétaro,Querétaro
5085407048,Chevrolet Cavalier 1.5 Ls Mt,Chevrolet,Cavalier,2019,195000,MXN,81500,Unknown,Iztapalapa,Distrito Federal
5140214502,Volkswagen Virtus Trendline,Volkswagen,Virtus,2022,269900,MXN,42000,Unknown,Coyoacán,Distrito Federal
2845572195,Mazda Mazda 3 2.5 S Grand Touring Hatchback At,Mazda,Mazda,2020,295000,MXN,47000,Unknown,Cancún/Benito Juárez,Quintana Roo
5114108676,Audi Q2 1.4 Dynamic S-tronic At,Audi,Q2,2022,399000,MXN,47650,Unknown,Naucalpan,Estado De México
5065627984,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2024,840000,MXN,40000,Unknown,Cuernavaca,Morelos
2718593865,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2024,909900,MXN,22315,Unknown,Puebla,Puebla
4959614882,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2024,919900,MXN,10000,Unknown,Benito Juárez,Distrito Federal
2775791709,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2024,1680000,MXN,31200,Unknown,Puebla,Puebla
5058640922,Volkswagen Cross Sport 2.0 Fsi R-line Tiptronic 4wd,Volkswagen,Cross,2024,835000,MXN,21000,Unknown,Huixquilucan,Estado De México
2808000507,Bmw Serie 3 2.0 330ia Luxury Line At,BMW,Serie,2016,275000,MXN,102000,Unknown,San Juan Del Río,Querétaro
5070292156,Kia Soul 1.6 Lx At,Kia,Soul,2022,290000,MXN,42500,Unknown,Tlalnepantla De Baz,Estado De México
4780554494,Kia Soul 1.6 Lx At,Kia,Soul,2022,279000,MXN,65000,Unknown,Texcoco,Estado De México
4563939128,Nissan Pathfinder 3.5 Platinum 4x4 At,Nissan,Pathfinder,2024,950000,MXN,21250,Unknown,Morelia,Michoacán
5106771004,Nissan Pathfinder 3.5 Platinum At,Nissan,Pathfinder,2024,924900,MXN,423,Unknown,Xochimilco,Distrito Federal
2845840787,Nissan Pathfinder 3.5 Platinum At,Nissan,Pathfinder,2024,924900,MXN,920,Unknown,Xochimilco,Distrito Federal
2833904685,Nissan Pathfinder 3.5 Platinum 4x4 At,Nissan,Pathfinder,2024,889000,MXN,23000,Unknown,Azcapotzalco,Distrito Federal
2821647283,Nissan Pathfinder 3.5 Platinum At,Nissan,Pathfinder,2024,999000,MXN,1,Unknown,Venustiano Carranza,Distrito Federal
4729157146,Nissan Pathfinder 3.5 Platinum At,Nissan,Pathfinder,2024,829000,MXN,23642,Unknown,Celaya,Guanajuato
4644846836,Nissan Pathfinder 3.5 Platinum At,Nissan,Pathfinder,2024,989900,MXN,286,Unknown,Alvaro Obregón,Distrito Federal
4808892986,Hyundai Creta Grand 2.0 Limited 2wd At,Hyundai,Creta,2024,489900,MXN,57950,Unknown,Puebla,Puebla
4837449620,Audi Sq5 5p Sq Security V6/3.0/t Aut,Audi,Sq5,2018,549000,MXN,85000,Unknown,Monterrey,Nuevo León
4633646866,Mercedes-benz Clase C 2.0 250 Cgi Sport At,Mercedes-Benz,Benz,2016,368000,MXN,90500,Unknown,Hermosillo,Sonora
5146610894,Bmw X6 M X6 Xdrive 50ia,BMW,X6,2012,399000,MXN,78179,Unknown,Atizapán De Zaragoza,Estado De México
4139131414,Bmw I4 0.0 M50 Xdrive,BMW,I4,2024,1867000,MXN,0,Unknown,Alvarado,Veracruz
2844938481,Bmw X1 Xline,BMW,X1,2021,499900,MXN,19000,Unknown,Coyoacán,Distrito Federal
5140243556,Chevrolet Aveo Ls,Chevrolet,Aveo,2022,179900,MXN,37000,Unknown,Coyoacán,Distrito Federal
5065449222,Mercedes-benz Clase Eqa 0.0 300 4matic,Mercedes-Benz,Benz,2022,900000,MXN,16557,Unknown,Guadalajara,Jalisco
2847787469,Audi Q3 2.0 S Line 170 Hp At,Audi,Q3,2015,299000,MXN,82910,Unknown,Puebla,Puebla
5120084430,Nissan Np300 2.5 Chasis Cabina Dh Aa Pack Seg Mt,Nissan,Np300,2019,410000,MXN,100000,Unknown,Cuauhtémoc,Distrito Federal
5139894356,"Audi Q2 5 Pts. Select, 150 Hp, 1.4t, Ta, Piel, Tp, F. Led, Ra-17",Audi,Q2,2025,759900,MXN,16350,Unknown,Cuajimalpa De Morelos,Distrito Federal
2586771883,Volkswagen Tiguan 1.4 Comfortline At,Volkswagen,Tiguan,2020,694290,MXN,0,Unknown,Miguel Hidalgo,Distrito Federal
2765492403,Nissan Frontier 2.5 Se Dc 4x2 Mt,Nissan,Frontier,2020,451900,MXN,0,Unknown,Zapopan,Jalisco
2836717941,Suzuki Ertiga 1.5 Xl7 At,Suzuki,Ertiga,2021,299900,MXN,49982,Unknown,Ecatepec De Morelos,Estado De México
5043406972,Audi Q2 At,Audi,Q2,2019,325000,MXN,49000,Unknown,Tlalpan,Distrito Federal
4826767646,Mercedes-benz A 200 Sedan Mild Hybrid,Mercedes-Benz,Benz,2025,859000,MXN,0,Unknown,Zapopan,Jalisco
2834313203,Chevrolet Aveo Mt,Chevrolet,Aveo,2020,160000,MXN,57000,Unknown,Tlalpan,Distrito Federal
2803992993,Ford Edge 5p Se V6/3.5 Aut,Ford,Edge,2014,204880,MXN,92287,Unknown,Guadalajara,Jalisco
2794829251,Mercedes-benz Clase Glc 2.0 Coupe 300 Avantgarde,Mercedes-Benz,Benz,2018,795000,MXN,72000,Unknown,Benito Juárez,Distrito Federal
5101734686,Mercedes-benz Clase Glc 2.0 Coupe 300 Avantgarde,Mercedes-Benz,Benz,2018,850000,MXN,41000,Unknown,Benito Juárez,Distrito Federal
2831138677,Mercedes-benz Clase Glc 2.0 Coupe 300 Avantgarde,Mercedes-Benz,Benz,2018,395000,MXN,60000,Unknown,Cancún/Benito Juárez,Quintana Roo
4667566280,Bmw X1 2.0 Sdrive20i,BMW,X1,2025,949900,MXN,11999,Unknown,Cuernavaca,Morelos
2785242675,Volkswagen Tiguan 1.4 Comfortline 5as At,Volkswagen,Tiguan,2020,360000,MXN,88450,Unknown,Zapopan,Jalisco
4788948134,Bmw X1 2.0 Sdrive 20ia M Sport At,BMW,X1,2018,379900,MXN,92000,Unknown,Zapopan,Jalisco
5099828480,Volkswagen Crafter Cargo Van 3.5,Volkswagen,Crafter,2020,1070000,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
2785221435,"Kia Seltos 5p Sx, 1.6 L, Mpi, L4, Ta 6 Vel, A/ac, Piel 5 Pas, Ra-17",Kia,Seltos,2022,369000,MXN,73800,Unknown,Zapopan,Jalisco
2842173295,Hyundai Starex 2.4 Van 12 Pas,Hyundai,Starex,2019,329900,MXN,89200,Unknown,Iztapalapa,Distrito Federal
5102545288,Bmw X3 3.0 Xdrive 35ia M Sport At,BMW,X3,2015,330000,MXN,118000,Unknown,Venustiano Carranza,Distrito Federal
2817992329,"Nissan V-drive 4 Pts. Base, Tm5, A/ac., Ve, Ra-15",Nissan,V,2023,245000,MXN,43869,Unknown,Estado De México,
5147849044,Mazda Mazda 3 2.5t Signature Sedan At,Mazda,Mazda,2023,399000,MXN,17000,Unknown,Benito Juárez,Distrito Federal
5139665414,Mazda Mazda 3 2.5t Signature Sedan At,Mazda,Mazda,2023,398000,MXN,21500,Unknown,Guadalajara,Jalisco
4739060604,Volkswagen Virtus 1.6 Msi Trendline Mt,Volkswagen,Virtus,2020,314990,MXN,0,Unknown,Cuauhtémoc,Distrito Federal
5065398884,Nissan Nv350 2.5 Panel Amplia Aa,Nissan,Nv350,2023,529000,MXN,51100,Unknown,Gustavo A. Madero,Distrito Federal
2617500597,Nissan X-trail E-power 1.5 Erev Exclusive Cvt,Nissan,X,2024,625000,MXN,19026,Unknown,Benito Juárez,Distrito Federal
2847809499,Bmw Serie 1 120i M Sport 5 Puertas 2.0t,BMW,Serie,2019,379000,MXN,78730,Unknown,Puebla,Puebla
4899067002,Ford Ranger 2.3 Xlt 4p At,Ford,Ranger,2020,893500,MXN,0,Unknown,Guadalajara,Jalisco
